ZIP,county,msa,st_code,state
70506,Lafayette,Lafayette,LA,Louisiana
70507,Lafayette,Lafayette,LA,Louisiana
70508,Lafayette,Lafayette,LA,Louisiana
70509,Lafayette,Lafayette,LA,Louisiana
70512,Saint Landry,Lafayette,LA,Louisiana
70515,Acadia,Lafayette,LA,Louisiana
70516,Acadia,Lafayette,LA,Louisiana
70517,Saint Martin,Lafayette,LA,Louisiana
70518,Lafayette,Lafayette,LA,Louisiana
70519,Saint Martin,Lafayette,LA,Louisiana
70520,Lafayette,Lafayette,LA,Louisiana
70521,Saint Martin,Lafayette,LA,Louisiana
70525,Acadia,Lafayette,LA,Louisiana
70526,Acadia,Lafayette,LA,Louisiana
70527,Acadia,Lafayette,LA,Louisiana
70529,Lafayette,Lafayette,LA,Louisiana
70531,Acadia,Lafayette,LA,Louisiana
70534,Acadia,Lafayette,LA,Louisiana
70535,Saint Landry,Lafayette,LA,Louisiana
70537,Acadia,Lafayette,LA,Louisiana
70541,Saint Landry,Lafayette,LA,Louisiana
70543,Acadia,Lafayette,LA,Louisiana
70550,Saint Landry,Lafayette,LA,Louisiana
70551,Saint Landry,Lafayette,LA,Louisiana
70556,Acadia,Lafayette,LA,Louisiana
70558,Lafayette,Lafayette,LA,Louisiana
70559,Acadia,Lafayette,LA,Louisiana
70570,Saint Landry,Lafayette,LA,Louisiana
70571,Saint Landry,Lafayette,LA,Louisiana
70577,Saint Landry,Lafayette,LA,Louisiana
70578,Acadia,Lafayette,LA,Louisiana
70582,Saint Martin,Lafayette,LA,Louisiana
70583,Lafayette,Lafayette,LA,Louisiana
70584,Saint Landry,Lafayette,LA,Louisiana
70589,Saint Landry,Lafayette,LA,Louisiana
70592,Lafayette,Lafayette,LA,Louisiana
70593,Lafayette,Lafayette,LA,Louisiana
70596,Lafayette,Lafayette,LA,Louisiana
70598,Lafayette,Lafayette,LA,Louisiana
70601,Calcasieu,Lake Charles,LA,Louisiana
70602,Calcasieu,Lake Charles,LA,Louisiana
70605,Calcasieu,Lake Charles,LA,Louisiana
70606,Calcasieu,Lake Charles,LA,Louisiana
70607,Calcasieu,Lake Charles,LA,Louisiana
70609,Calcasieu,Lake Charles,LA,Louisiana
70611,Calcasieu,Lake Charles,LA,Louisiana
70612,Calcasieu,Lake Charles,LA,Louisiana
70615,Calcasieu,Lake Charles,LA,Louisiana
70616,Calcasieu,Lake Charles,LA,Louisiana
70629,Calcasieu,Lake Charles,LA,Louisiana
70630,Calcasieu,Lake Charles,LA,Louisiana
70633,Calcasieu,Lake Charles,LA,Louisiana
70646,Calcasieu,Lake Charles,LA,Louisiana
70647,Calcasieu,Lake Charles,LA,Louisiana
70661,Calcasieu,Lake Charles,LA,Louisiana
70663,Calcasieu,Lake Charles,LA,Louisiana
70664,Calcasieu,Lake Charles,LA,Louisiana
70665,Calcasieu,Lake Charles,LA,Louisiana
70668,Calcasieu,Lake Charles,LA,Louisiana
70669,Calcasieu,Lake Charles,LA,Louisiana
70704,East Baton Rouge,Baton Rouge,LA,Louisiana
70706,Livingston,Baton Rouge,LA,Louisiana
70707,Ascension,Baton Rouge,LA,Louisiana
70710,West Baton Rouge,Baton Rouge,LA,Louisiana
70711,Livingston,Baton Rouge,LA,Louisiana
70714,East Baton Rouge,Baton Rouge,LA,Louisiana
70718,Ascension,Baton Rouge,LA,Louisiana
70719,West Baton Rouge,Baton Rouge,LA,Louisiana
70723,Saint James,New Orleans,LA,Louisiana
70725,Ascension,Baton Rouge,LA,Louisiana
70726,Livingston,Baton Rouge,LA,Louisiana
70727,Livingston,Baton Rouge,LA,Louisiana
70728,Ascension,Baton Rouge,LA,Louisiana
70729,West Baton Rouge,Baton Rouge,LA,Louisiana
70733,Livingston,Baton Rouge,LA,Louisiana
70734,Ascension,Baton Rouge,LA,Louisiana
70737,Ascension,Baton Rouge,LA,Louisiana
70738,Ascension,Baton Rouge,LA,Louisiana
70739,East Baton Rouge,Baton Rouge,LA,Louisiana
70743,Saint James,New Orleans,LA,Louisiana
70744,Livingston,Baton Rouge,LA,Louisiana
70750,Saint Landry,Lafayette,LA,Louisiana
70754,Livingston,Baton Rouge,LA,Louisiana
70763,Saint James,New Orleans,LA,Louisiana
70767,West Baton Rouge,Baton Rouge,LA,Louisiana
70769,Ascension,Baton Rouge,LA,Louisiana
70770,East Baton Rouge,Baton Rouge,LA,Louisiana
70774,Ascension,Baton Rouge,LA,Louisiana
70778,Ascension,Baton Rouge,LA,Louisiana
70785,Livingston,Baton Rouge,LA,Louisiana
70786,Livingston,Baton Rouge,LA,Louisiana
70791,East Baton Rouge,Baton Rouge,LA,Louisiana
70792,Saint James,New Orleans,LA,Louisiana
70801,East Baton Rouge,Baton Rouge,LA,Louisiana
70802,East Baton Rouge,Baton Rouge,LA,Louisiana
70803,East Baton Rouge,Baton Rouge,LA,Louisiana
70804,East Baton Rouge,Baton Rouge,LA,Louisiana
70805,East Baton Rouge,Baton Rouge,LA,Louisiana
70806,East Baton Rouge,Baton Rouge,LA,Louisiana
70807,East Baton Rouge,Baton Rouge,LA,Louisiana
70808,East Baton Rouge,Baton Rouge,LA,Louisiana
70809,East Baton Rouge,Baton Rouge,LA,Louisiana
70810,East Baton Rouge,Baton Rouge,LA,Louisiana
70811,East Baton Rouge,Baton Rouge,LA,Louisiana
70812,East Baton Rouge,Baton Rouge,LA,Louisiana
70813,East Baton Rouge,Baton Rouge,LA,Louisiana
70814,East Baton Rouge,Baton Rouge,LA,Louisiana
70815,East Baton Rouge,Baton Rouge,LA,Louisiana
70816,East Baton Rouge,Baton Rouge,LA,Louisiana
70817,East Baton Rouge,Baton Rouge,LA,Louisiana
70818,East Baton Rouge,Baton Rouge,LA,Louisiana
70819,East Baton Rouge,Baton Rouge,LA,Louisiana
70820,East Baton Rouge,Baton Rouge,LA,Louisiana
70821,East Baton Rouge,Baton Rouge,LA,Louisiana
70822,East Baton Rouge,Baton Rouge,LA,Louisiana
70823,East Baton Rouge,Baton Rouge,LA,Louisiana
70825,East Baton Rouge,Baton Rouge,LA,Louisiana
70826,East Baton Rouge,Baton Rouge,LA,Louisiana
70827,East Baton Rouge,Baton Rouge,LA,Louisiana
70831,East Baton Rouge,Baton Rouge,LA,Louisiana
70833,East Baton Rouge,Baton Rouge,LA,Louisiana
70835,East Baton Rouge,Baton Rouge,LA,Louisiana
70836,East Baton Rouge,Baton Rouge,LA,Louisiana
70837,East Baton Rouge,Baton Rouge,LA,Louisiana
70873,East Baton Rouge,Baton Rouge,LA,Louisiana
70874,East Baton Rouge,Baton Rouge,LA,Louisiana
70879,East Baton Rouge,Baton Rouge,LA,Louisiana
70884,East Baton Rouge,Baton Rouge,LA,Louisiana
70891,East Baton Rouge,Baton Rouge,LA,Louisiana
70892,East Baton Rouge,Baton Rouge,LA,Louisiana
70893,East Baton Rouge,Baton Rouge,LA,Louisiana
70894,East Baton Rouge,Baton Rouge,LA,Louisiana
70895,East Baton Rouge,Baton Rouge,LA,Louisiana
70896,East Baton Rouge,Baton Rouge,LA,Louisiana
70898,East Baton Rouge,Baton Rouge,LA,Louisiana
71004,Caddo,Shreveport-Bossier City,LA,Louisiana
71006,Bossier,Shreveport-Bossier City,LA,Louisiana
71007,Caddo,Shreveport-Bossier City,LA,Louisiana
71009,Caddo,Shreveport-Bossier City,LA,Louisiana
71018,Webster,Shreveport-Bossier City,LA,Louisiana
71021,Webster,Shreveport-Bossier City,LA,Louisiana
71023,Webster,Shreveport-Bossier City,LA,Louisiana
71024,Webster,Shreveport-Bossier City,LA,Louisiana
71029,Caddo,Shreveport-Bossier City,LA,Louisiana
71033,Caddo,Shreveport-Bossier City,LA,Louisiana
71037,Bossier,Shreveport-Bossier City,LA,Louisiana
71039,Webster,Shreveport-Bossier City,LA,Louisiana
71043,Caddo,Shreveport-Bossier City,LA,Louisiana
71044,Caddo,Shreveport-Bossier City,LA,Louisiana
71047,Caddo,Shreveport-Bossier City,LA,Louisiana
71051,Bossier,Shreveport-Bossier City,LA,Louisiana
71055,Webster,Shreveport-Bossier City,LA,Louisiana
71058,Webster,Shreveport-Bossier City,LA,Louisiana
71060,Caddo,Shreveport-Bossier City,LA,Louisiana
71061,Caddo,Shreveport-Bossier City,LA,Louisiana
71064,Bossier,Shreveport-Bossier City,LA,Louisiana
71067,Bossier,Shreveport-Bossier City,LA,Louisiana
71069,Caddo,Shreveport-Bossier City,LA,Louisiana
71071,Webster,Shreveport-Bossier City,LA,Louisiana
71072,Webster,Shreveport-Bossier City,LA,Louisiana
71073,Webster,Shreveport-Bossier City,LA,Louisiana
71075,Webster,Shreveport-Bossier City,LA,Louisiana
71082,Caddo,Shreveport-Bossier City,LA,Louisiana
71101,Caddo,Shreveport-Bossier City,LA,Louisiana
71102,Caddo,Shreveport-Bossier City,LA,Louisiana
71103,Caddo,Shreveport-Bossier City,LA,Louisiana
71104,Caddo,Shreveport-Bossier City,LA,Louisiana
71105,Caddo,Shreveport-Bossier City,LA,Louisiana
71106,Caddo,Shreveport-Bossier City,LA,Louisiana
71107,Caddo,Shreveport-Bossier City,LA,Louisiana
71108,Caddo,Shreveport-Bossier City,LA,Louisiana
71109,Caddo,Shreveport-Bossier City,LA,Louisiana
71110,Bossier,Shreveport-Bossier City,LA,Louisiana
71111,Bossier,Shreveport-Bossier City,LA,Louisiana
71112,Bossier,Shreveport-Bossier City,LA,Louisiana
71113,Bossier,Shreveport-Bossier City,LA,Louisiana
71115,Caddo,Shreveport-Bossier City,LA,Louisiana
71118,Caddo,Shreveport-Bossier City,LA,Louisiana
71119,Caddo,Shreveport-Bossier City,LA,Louisiana
71120,Caddo,Shreveport-Bossier City,LA,Louisiana
71129,Caddo,Shreveport-Bossier City,LA,Louisiana
71130,Caddo,Shreveport-Bossier City,LA,Louisiana
71133,Caddo,Shreveport-Bossier City,LA,Louisiana
71134,Caddo,Shreveport-Bossier City,LA,Louisiana
71135,Caddo,Shreveport-Bossier City,LA,Louisiana
71136,Caddo,Shreveport-Bossier City,LA,Louisiana
71137,Caddo,Shreveport-Bossier City,LA,Louisiana
71138,Caddo,Shreveport-Bossier City,LA,Louisiana
71148,Caddo,Shreveport-Bossier City,LA,Louisiana
71149,Caddo,Shreveport-Bossier City,LA,Louisiana
71150,Caddo,Shreveport-Bossier City,LA,Louisiana
71151,Caddo,Shreveport-Bossier City,LA,Louisiana
71152,Caddo,Shreveport-Bossier City,LA,Louisiana
71153,Caddo,Shreveport-Bossier City,LA,Louisiana
71154,Caddo,Shreveport-Bossier City,LA,Louisiana
71156,Caddo,Shreveport-Bossier City,LA,Louisiana
71161,Caddo,Shreveport-Bossier City,LA,Louisiana
71162,Caddo,Shreveport-Bossier City,LA,Louisiana
71163,Caddo,Shreveport-Bossier City,LA,Louisiana
71164,Caddo,Shreveport-Bossier City,LA,Louisiana
71165,Caddo,Shreveport-Bossier City,LA,Louisiana
71166,Caddo,Shreveport-Bossier City,LA,Louisiana
71171,Bossier,Shreveport-Bossier City,LA,Louisiana
71172,Bossier,Shreveport-Bossier City,LA,Louisiana
71201,Ouachita,Monroe,LA,Louisiana
71202,Ouachita,Monroe,LA,Louisiana
71203,Ouachita,Monroe,LA,Louisiana
71207,Ouachita,Monroe,LA,Louisiana
71209,Ouachita,Monroe,LA,Louisiana
71210,Ouachita,Monroe,LA,Louisiana
71211,Ouachita,Monroe,LA,Louisiana
71212,Ouachita,Monroe,LA,Louisiana
71213,Ouachita,Monroe,LA,Louisiana
71217,Ouachita,Monroe,LA,Louisiana
71225,Ouachita,Monroe,LA,Louisiana
71238,Ouachita,Monroe,LA,Louisiana
71240,Ouachita,Monroe,LA,Louisiana
71280,Ouachita,Monroe,LA,Louisiana
71281,Ouachita,Monroe,LA,Louisiana
71291,Ouachita,Monroe,LA,Louisiana
71292,Ouachita,Monroe,LA,Louisiana
71294,Ouachita,Monroe,LA,Louisiana
71301,Rapides,Alexandria,LA,Louisiana
71302,Rapides,Alexandria,LA,Louisiana
71303,Rapides,Alexandria,LA,Louisiana
71306,Rapides,Alexandria,LA,Louisiana
71307,Rapides,Alexandria,LA,Louisiana
71309,Rapides,Alexandria,LA,Louisiana
71315,Rapides,Alexandria,LA,Louisiana
71325,Rapides,Alexandria,LA,Louisiana
71328,Rapides,Alexandria,LA,Louisiana
71330,Rapides,Alexandria,LA,Louisiana
71345,Saint Landry,Lafayette,LA,Louisiana
71346,Rapides,Alexandria,LA,Louisiana
71348,Rapides,Alexandria,LA,Louisiana
71353,Saint Landry,Lafayette,LA,Louisiana
71356,Saint Landry,Lafayette,LA,Louisiana
71358,Saint Landry,Lafayette,LA,Louisiana
71359,Rapides,Alexandria,LA,Louisiana
71360,Rapides,Alexandria,LA,Louisiana
71361,Rapides,Alexandria,LA,Louisiana
71365,Rapides,Alexandria,LA,Louisiana
71405,Rapides,Alexandria,LA,Louisiana
71409,Rapides,Alexandria,LA,Louisiana
71424,Rapides,Alexandria,LA,Louisiana
71425,Rapides,Alexandria,LA,Louisiana
71427,Rapides,Alexandria,LA,Louisiana
71430,Rapides,Alexandria,LA,Louisiana
71431,Rapides,Alexandria,LA,Louisiana
71433,Rapides,Alexandria,LA,Louisiana
71438,Rapides,Alexandria,LA,Louisiana
71447,Rapides,Alexandria,LA,Louisiana
71448,Rapides,Alexandria,LA,Louisiana
71455,Rapides,Alexandria,LA,Louisiana
71466,Rapides,Alexandria,LA,Louisiana
71472,Rapides,Alexandria,LA,Louisiana
71477,Rapides,Alexandria,LA,Louisiana
71485,Rapides,Alexandria,LA,Louisiana
71601,Jefferson,Pine Bluff,AR,Arkansas
71602,Jefferson,Pine Bluff,AR,Arkansas
71603,Jefferson,Pine Bluff,AR,Arkansas
71611,Jefferson,Pine Bluff,AR,Arkansas
71612,Jefferson,Pine Bluff,AR,Arkansas
71613,Jefferson,Pine Bluff,AR,Arkansas
71659,Jefferson,Pine Bluff,AR,Arkansas
71834,Miller,"Texarkana, TX-Texarkana",AR,Arkansas
71837,Miller,"Texarkana, TX-Texarkana",AR,Arkansas
71839,Miller,"Texarkana, TX-Texarkana",AR,Arkansas
71840,Miller,"Texarkana, TX-Texarkana",AR,Arkansas
71854,Miller,"Texarkana, TX-Texarkana",AR,Arkansas
72002,Saline,Little Rock-North Little Rock,AR,Arkansas
72004,Jefferson,Pine Bluff,AR,Arkansas
72007,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72011,Saline,Little Rock-North Little Rock,AR,Arkansas
72015,Saline,Little Rock-North Little Rock,AR,Arkansas
72018,Saline,Little Rock-North Little Rock,AR,Arkansas
72019,Saline,Little Rock-North Little Rock,AR,Arkansas
72022,Saline,Little Rock-North Little Rock,AR,Arkansas
72023,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72024,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72032,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72033,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72034,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72035,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72037,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72046,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72047,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72053,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72058,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72061,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72065,Saline,Little Rock-North Little Rock,AR,Arkansas
72072,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72076,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72078,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72079,Jefferson,Pine Bluff,AR,Arkansas
72083,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72086,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72087,Saline,Little Rock-North Little Rock,AR,Arkansas
72089,Saline,Little Rock-North Little Rock,AR,Arkansas
72099,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72103,Saline,Little Rock-North Little Rock,AR,Arkansas
72106,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72111,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72113,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72114,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72115,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72116,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72117,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72118,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72119,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72120,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72122,Saline,Little Rock-North Little Rock,AR,Arkansas
72124,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72132,Jefferson,Pine Bluff,AR,Arkansas
72133,Jefferson,Pine Bluff,AR,Arkansas
72135,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72142,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72152,Jefferson,Pine Bluff,AR,Arkansas
72158,Saline,Little Rock-North Little Rock,AR,Arkansas
72164,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72167,Saline,Little Rock-North Little Rock,AR,Arkansas
72168,Jefferson,Pine Bluff,AR,Arkansas
72173,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72175,Jefferson,Pine Bluff,AR,Arkansas
72176,Lonoke,Little Rock-North Little Rock,AR,Arkansas
72180,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72181,Faulkner,Little Rock-North Little Rock,AR,Arkansas
72182,Jefferson,Pine Bluff,AR,Arkansas
72183,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72190,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72199,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72201,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72202,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72203,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72204,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72205,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72206,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72207,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72209,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72210,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72211,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72212,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72214,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72215,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72216,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72217,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72219,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72221,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72222,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72223,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72225,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72227,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72231,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72255,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72260,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72295,Pulaski,Little Rock-North Little Rock,AR,Arkansas
72301,Crittenden,Memphis,AR,Arkansas
72303,Crittenden,Memphis,AR,Arkansas
72325,Crittenden,Memphis,AR,Arkansas
72327,Crittenden,Memphis,AR,Arkansas
72331,Crittenden,Memphis,AR,Arkansas
72332,Crittenden,Memphis,AR,Arkansas
72339,Crittenden,Memphis,AR,Arkansas
72364,Crittenden,Memphis,AR,Arkansas
72376,Crittenden,Memphis,AR,Arkansas
72384,Crittenden,Memphis,AR,Arkansas
72401,Craighead,Jonesboro,AR,Arkansas
72402,Craighead,Jonesboro,AR,Arkansas
72403,Craighead,Jonesboro,AR,Arkansas
72404,Craighead,Jonesboro,AR,Arkansas
72405,Craighead,Jonesboro,AR,Arkansas
72411,Craighead,Jonesboro,AR,Arkansas
72414,Craighead,Jonesboro,AR,Arkansas
72416,Craighead,Jonesboro,AR,Arkansas
72417,Craighead,Jonesboro,AR,Arkansas
72419,Craighead,Jonesboro,AR,Arkansas
72421,Craighead,Jonesboro,AR,Arkansas
72427,Craighead,Jonesboro,AR,Arkansas
72437,Craighead,Jonesboro,AR,Arkansas
72447,Craighead,Jonesboro,AR,Arkansas
72467,Craighead,Jonesboro,AR,Arkansas
72701,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72702,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72703,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72704,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72711,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72712,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72713,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72714,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72715,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72716,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72717,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72718,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72719,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72722,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72728,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72729,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72730,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72732,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72733,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72734,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72735,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72736,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72737,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72739,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72741,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72744,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72745,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72747,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72749,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72751,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72753,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72756,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72757,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72758,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72761,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72762,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72764,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72765,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72766,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72768,Benton,Fayetteville-Springdale-Rogers,AR,Arkansas
72769,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72770,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72774,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
72901,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72902,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72903,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72904,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72905,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72906,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72908,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72913,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72914,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72916,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72917,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72918,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72919,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72921,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72923,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72932,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72934,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72935,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72936,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72937,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72938,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72940,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72941,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72944,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72945,Sebastian,"Fort Smith, AR-OK",AR,Arkansas
72946,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72947,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72948,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72952,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72955,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72956,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72957,Crawford,"Fort Smith, AR-OK",AR,Arkansas
72959,Washington,Fayetteville-Springdale-Rogers,AR,Arkansas
73003,Oklahoma,Oklahoma City,OK,Oklahoma
73007,Oklahoma,Oklahoma City,OK,Oklahoma
73008,Oklahoma,Oklahoma City,OK,Oklahoma
73010,McClain,Oklahoma City,OK,Oklahoma
73012,Oklahoma,Oklahoma City,OK,Oklahoma
73013,Oklahoma,Oklahoma City,OK,Oklahoma
73014,Canadian,Oklahoma City,OK,Oklahoma
73019,Cleveland,Oklahoma City,OK,Oklahoma
73020,Oklahoma,Oklahoma City,OK,Oklahoma
73022,Canadian,Oklahoma City,OK,Oklahoma
73025,Oklahoma,Oklahoma City,OK,Oklahoma
73026,Cleveland,Oklahoma City,OK,Oklahoma
73027,Logan,Oklahoma City,OK,Oklahoma
73028,Logan,Oklahoma City,OK,Oklahoma
73031,McClain,Oklahoma City,OK,Oklahoma
73034,Oklahoma,Oklahoma City,OK,Oklahoma
73036,Canadian,Oklahoma City,OK,Oklahoma
73044,Logan,Oklahoma City,OK,Oklahoma
73045,Oklahoma,Oklahoma City,OK,Oklahoma
73049,Oklahoma,Oklahoma City,OK,Oklahoma
73050,Logan,Oklahoma City,OK,Oklahoma
73051,Cleveland,Oklahoma City,OK,Oklahoma
73054,Oklahoma,Oklahoma City,OK,Oklahoma
73056,Garfield,Enid,OK,Oklahoma
73058,Logan,Oklahoma City,OK,Oklahoma
73063,Logan,Oklahoma City,OK,Oklahoma
73064,Canadian,Oklahoma City,OK,Oklahoma
73065,McClain,Oklahoma City,OK,Oklahoma
73066,Oklahoma,Oklahoma City,OK,Oklahoma
73068,Cleveland,Oklahoma City,OK,Oklahoma
73069,Cleveland,Oklahoma City,OK,Oklahoma
73070,Cleveland,Oklahoma City,OK,Oklahoma
